date,coal,lignite,gas,diesel,hsd,naphtha,multi_fuel,thermal,nuclear,hydro,bhutan,wind,solar,other_re,renewables,total_ex_re,total
2022-12-18,3120.63,74.01,52.02,0.96,0.0,0.0,0.0,3247.62,132.61,257.47,3.79,110.11,260.2,32.04,402.35,3641.49,4043.8399999999997
2022-12-19,3232.51,76.33,53.67,0.96,0.0,0.0,0.0,3363.47,133.74,287.02,3.6,86.36,251.35,28.96,366.67,3787.83,4154.5
2022-12-20,3251.77,78.22,60.45,0.96,0.0,0.0,0.0,3391.4,132.76,297.48,3.51,87.68,245.54,30.01,363.23,3825.15,4188.38
2022-12-21,3266.56,79.2,54.71,0.96,0.0,0.0,0.0,3401.43,132.79,290.21,2.94,121.01,266.55,29.27,416.83,3827.37,4244.2
2022-12-22,3280.55,74.32,59.83,0.96,0.0,0.0,0.0,3415.66,131.29,300.34,3.91,125.7,275.73,31.75,433.18,3851.2,4284.38
2022-12-23,3324.39,67.24,63.93,0.96,0.0,0.0,0.0,3456.52,126.81,295.04,3.07,83.59,284.15,29.16,396.9,3881.44,4278.34
2022-12-24,3306.3,67.94,60.88,0.96,0.0,0.0,0.0,3436.08,126.19,287.98,3.08,94.4,275.27,29.79,399.46,3853.33,4252.79
2022-12-25,3194.24,66.41,62.64,0.96,0.0,0.0,0.0,3324.25,127.84,262.81,3.86,128.5,226.78,29.52,384.8,3718.76,4103.56
2022-12-26,3225.96,66.76,66.62,0.96,0.0,0.0,0.0,3360.3,129.16,285.18,2.84,167.89,228.91,27.4,424.2,3777.48,4201.68
2022-12-27,3300.88,66.99,67.18,0.96,0.0,0.0,0.0,3436.01,128.57,285.56,3.16,145.61,251.69,26.37,423.67,3853.3,4276.97
2022-12-28,3356.27,63.86,65.35,0.96,0.0,0.0,0.0,3486.44,128.27,307.21,2.48,92.12,270.39,24.95,387.46,3924.4,4311.86
2022-12-29,3406.78,64.08,68.95,0.96,0.0,0.0,0.0,3540.77,129.19,303.76,2.12,81.44,245.05,25.73,352.22,3975.84,4328.06
2022-12-30,3395.1,60.05,71.26,0.96,0.0,0.0,0.0,3527.37,133.64,290.37,2.43,121.12,257.82,26.39,405.33,3953.81,4359.14
2022-12-31,3356.18,64.79,66.52,0.96,0.0,0.0,0.0,3488.45,133.47,266.7,2.42,131.54,272.83,25.69,430.06,3891.04,4321.1
2023-01-01,3219.07,72.71,61.84,0.96,0.0,0.0,0.0,3354.58,133.13,229.26,2.72,78.81,279.48,26.3,384.59,3719.69,4104.28
2023-01-02,3323.67,78.78,63.56,0.96,0.0,0.0,0.0,3466.97,134.15,252.94,2.68,89.1,276.79,28.51,394.4,3856.74,4251.139999999999
2023-01-03,3341.54,78.85,67.25,0.96,0.0,0.0,0.0,3488.6,134.29,271.2,3.1,170.25,262.18,25.99,458.42,3897.19,4355.61
2023-01-04,3251.18,80.09,67.33,0.96,0.0,0.0,0.0,3399.56,134.55,276.23,2.89,257.7,267.72,26.65,552.07,3813.23,4365.3
2023-01-05,3266.17,81.21,68.09,0.96,0.0,0.0,0.0,3416.43,128.15,276.94,2.72,273.37,254.12,25.16,552.65,3824.24,4376.889999999999
2023-01-06,3309.12,84.09,60.87,0.96,0.0,0.0,0.0,3455.04,118.92,299.0,2.71,242.46,240.01,27.8,510.27,3875.67,4385.9400000000005
2023-01-07,3375.01,80.88,69.39,0.96,0.0,0.0,0.0,3526.24,118.76,294.52,2.71,172.38,238.8,30.34,441.52,3942.23,4383.75
2023-01-08,3330.22,93.67,63.19,0.96,0.0,0.0,0.0,3488.04,113.61,265.72,2.27,108.35,267.99,24.91,401.25,3869.64,4270.889999999999
2023-01-09,3390.88,93.5,68.51,0.96,0.0,0.0,0.0,3553.85,113.75,285.1,2.18,87.97,262.29,26.73,376.99,3954.88,4331.87
2023-01-10,3395.7,92.94,66.02,0.96,0.0,0.0,0.0,3555.62,120.48,295.1,2.1,94.76,296.71,26.71,418.18,3973.3,4391.4800000000005
2023-01-11,3418.88,96.85,64.85,0.96,0.0,0.0,0.0,3581.54,133.77,286.57,0.38,110.33,295.27,24.66,430.26,4002.26,4432.52
2023-01-12,3389.03,99.63,80.7,0.96,0.0,0.0,0.0,3570.32,128.74,281.71,0.41,136.21,284.64,23.59,444.44,3981.18,4425.62
2023-01-13,3421.77,86.12,75.54,0.96,0.0,0.0,0.0,3584.39,131.3,285.47,2.2,84.21,265.94,27.76,377.91,4003.36,4381.27
2023-01-14,3229.78,103.47,71.11,0.96,0.0,0.0,0.0,3405.32,127.82,263.11,3.42,116.06,290.79,26.63,433.48,3799.67,4233.15
2023-01-15,3096.32,101.78,63.09,0.96,0.0,0.0,0.0,3262.15,128.77,237.42,2.2,113.7,306.76,26.73,447.19,3630.54,4077.73
2023-01-16,3231.98,98.23,65.29,0.96,0.0,0.0,0.0,3396.46,134.77,258.78,1.92,92.4,311.7,26.8,430.9,3791.93,4222.83
2023-01-17,3291.09,93.53,64.41,0.96,0.0,0.0,0.0,3449.99,139.19,267.36,1.66,134.87,309.1,26.38,470.35,3858.2,4328.55
2023-01-18,3360.28,93.04,62.28,0.96,0.0,0.0,0.0,3516.56,137.34,271.76,1.82,161.07,305.1,28.48,494.65,3927.48,4422.13
2023-01-19,3350.75,94.04,58.71,0.96,0.0,0.0,0.0,3504.46,139.67,268.72,0.58,197.06,277.0,24.67,498.73,3913.43,4412.16
2023-01-20,3347.85,94.11,65.4,0.96,0.0,0.0,0.0,3508.32,139.65,292.8,0.4,176.23,277.48,25.47,479.18,3941.17,4420.35
2023-01-21,3328.89,91.38,67.63,0.96,0.0,0.0,0.0,3488.86,139.79,281.2,0.4,170.99,264.21,25.41,460.61,3910.25,4370.86
2023-01-22,3235.95,95.13,60.33,0.96,0.0,0.0,0.0,3392.37,139.83,246.02,1.21,172.49,257.65,26.3,456.44,3779.43,4235.87
2023-01-23,3282.03,95.41,65.43,0.96,0.0,0.0,0.0,3443.83,138.71,251.58,1.87,234.09,234.63,25.77,494.49,3835.99,4330.48
2023-01-24,3334.88,97.72,58.31,0.96,0.0,0.0,0.0,3491.87,138.5,265.56,1.22,163.86,239.82,25.33,429.01,3897.15,4326.16
2023-01-25,3278.64,98.27,57.59,0.96,0.0,0.0,0.0,3435.46,130.61,245.47,1.69,161.52,295.31,28.6,485.43,3813.23,4298.66
2023-01-26,2980.49,98.85,56.87,0.96,0.0,0.0,0.0,3137.17,124.85,217.88,1.28,247.62,294.84,28.99,571.45,3481.18,4052.63
2023-01-27,3102.11,98.08,58.82,0.96,0.0,0.0,0.0,3259.97,132.31,234.49,1.4,277.91,305.52,24.97,608.4,3628.17,4236.57
2023-01-28,3207.78,99.82,62.93,0.96,0.0,0.0,0.0,3371.49,138.39,246.08,1.65,201.48,313.634,25.16,540.274,3757.61,4297.884
2023-01-29,3127.25,104.57,64.38,0.96,0.0,0.0,0.0,3297.16,137.59,226.75,1.35,170.41,269.08,25.0,464.49,3662.85,4127.34
2023-01-30,3176.83,94.13,70.33,0.96,0.0,0.0,0.0,3342.25,139.28,265.57,1.69,125.19,241.97,24.84,373.62,3748.79,4122.41
2023-01-31,3167.22,105.67,70.68,0.96,0.0,0.0,0.0,3344.53,137.26,272.68,1.62,214.4,270.31,28.47,513.18,3756.09,4269.27
2023-02-01,3146.38,111.89,63.03,0.96,0.0,0.0,0.0,3322.26,135.47,259.54,1.53,226.81,282.56,27.52,536.89,3718.8,4255.6900000000005
2023-02-02,3220.85,111.91,65.62,0.96,0.0,0.0,0.0,3399.34,137.5,252.06,1.53,177.16,288.53,28.4,494.09,3790.43,4284.5199999999995
2023-02-03,3296.5,111.71,62.65,0.96,0.0,0.0,0.0,3471.82,138.8,254.2,1.72,118.74,305.23,28.21,452.18,3866.54,4318.72
2023-02-04,3307.89,107.44,62.95,0.96,0.0,0.0,0.0,3479.24,139.47,265.97,1.91,78.31,303.98,26.26,408.55,3886.59,4295.14
2023-02-05,3195.96,97.15,57.41,0.96,0.0,0.0,0.0,3351.48,138.52,246.45,1.91,97.06,321.48,25.7,444.24,3738.36,4182.6
2023-02-06,3305.69,98.54,62.48,0.96,0.0,0.0,0.0,3467.67,139.05,281.82,1.42,109.46,306.04,28.13,443.63,3889.96,4333.59
2023-02-07,3385.35,95.46,66.5,0.96,0.0,0.0,0.0,3548.27,138.18,301.66,1.42,71.02,305.88,27.35,404.25,3989.53,4393.780000000001
2023-02-08,3422.58,94.1,61.99,0.96,0.0,0.0,0.0,3579.63,138.06,310.62,0.95,72.7,314.88,27.87,415.45,4029.26,4444.71
2023-02-09,3390.62,102.83,62.53,0.96,0.0,0.0,0.0,3556.94,138.17,306.67,1.36,118.33,301.31,27.03,446.67,4003.14,4449.8099999999995
2023-02-10,3380.87,107.16,70.39,0.96,0.0,0.0,0.0,3559.38,138.12,284.61,0.82,151.45,316.64,27.52,495.61,3982.93,4478.54
2023-02-11,3388.58,106.43,69.36,0.96,0.0,0.0,0.0,3565.33,138.09,306.72,1.11,97.72,316.92,27.84,442.48,4011.25,4453.73
2023-02-12,3211.46,104.72,64.32,0.96,0.0,0.0,0.0,3381.46,139.28,259.05,1.11,176.18,330.71,26.31,533.2,3780.9,4314.1
2023-02-13,3261.4,107.99,59.16,0.96,0.0,0.0,0.0,3429.51,139.47,276.67,1.3,175.02,345.41,28.7,549.13,3846.95,4396.08
2023-02-14,3393.33,112.9,62.16,0.96,0.0,0.0,0.0,3569.35,139.11,314.29,1.28,76.39,337.17,36.59,450.15,4024.03,4474.18
2023-02-15,3421.58,110.61,61.13,0.96,0.0,0.0,0.0,3594.28,139.02,328.41,0.89,63.94,338.93,25.3,428.17,4062.6,4490.7699999999995
2023-02-16,3418.16,110.12,66.43,0.96,0.0,0.0,0.0,3595.67,138.2,321.39,1.19,105.93,317.88,29.13,452.94,4056.45,4509.389999999999
2023-02-17,3438.94,111.89,75.74,0.96,0.0,0.0,0.0,3627.53,138.1,325.31,0.57,94.49,332.98,26.52,453.99,4091.51,4545.5
2023-02-18,3412.29,112.18,71.65,0.96,0.0,0.0,0.0,3597.08,132.83,322.44,1.1,79.43,325.29,26.53,431.25,4053.45,4484.7
2023-02-19,3329.07,110.21,66.29,0.96,0.0,0.0,0.0,3506.53,132.81,295.2,1.19,83.48,327.56,26.97,438.01,3935.73,4373.74
2023-02-20,3413.1,107.99,66.65,0.96,0.0,0.0,0.0,3588.7,133.16,331.37,1.97,127.04,326.55,25.73,479.32,4055.2,4534.5199999999995
2023-02-21,3433.67,108.19,65.08,1.11,0.0,0.0,0.0,3608.05,128.0,348.36,1.29,110.52,329.4,28.12,468.04,4085.7,4553.74
2023-02-22,3481.26,110.8,71.96,1.11,0.0,0.0,0.0,3665.13,127.15,323.62,1.6,108.7,321.14,23.97,453.81,4117.5,4571.31
2023-02-23,3485.13,107.48,65.27,1.11,0.0,0.0,0.0,3658.99,127.23,312.95,1.46,102.56,325.63,24.64,452.83,4100.63,4553.46
2023-02-24,3501.84,106.53,70.32,1.11,0.0,0.0,0.0,3679.8,121.31,327.96,1.74,82.5,317.8,25.52,425.82,4130.81,4556.63
2023-02-25,3473.89,104.22,62.72,1.11,0.0,0.0,0.0,3641.94,116.98,326.11,0.52,104.39,333.3,25.13,462.82,4085.55,4548.37
2023-02-26,3386.48,100.4,53.21,1.11,0.0,0.0,0.0,3541.2,119.38,279.16,0.52,135.47,326.33,27.14,488.94,3940.26,4429.2
2023-02-27,3477.0,99.89,61.09,1.11,0.0,0.0,0.0,3639.09,124.1,294.5,0.92,115.03,322.99,24.87,462.89,4058.61,4521.5
2023-02-28,3454.34,96.87,66.56,1.11,0.0,0.0,0.0,3618.88,127.3,310.44,1.39,148.95,310.91,22.12,481.98,4058.01,4539.99
2023-03-01,3443.38,105.98,69.87,1.11,0.0,0.0,0.0,3620.34,127.46,278.73,1.97,168.79,311.36,24.57,504.72,4028.5,4533.22
2023-03-02,3475.46,105.85,70.44,1.11,0.0,0.0,0.0,3652.86,127.54,267.62,0.81,189.6,318.76,12.91,521.27,4048.83,4570.1
2023-03-03,3523.48,95.57,68.55,1.11,0.0,0.0,0.0,3688.71,131.93,268.3,0.11,183.43,314.61,23.19,521.23,4089.05,4610.280000000001
2023-03-04,3524.54,98.18,68.71,1.11,0.0,0.0,0.0,3692.54,132.88,255.98,0.02,194.46,289.35,25.93,509.74,4081.42,4591.16
2023-03-05,3404.33,98.03,58.66,1.11,0.0,0.0,0.0,3562.13,133.23,229.64,0.84,153.98,318.71,24.55,497.24,3925.84,4423.08
2023-03-06,3463.75,104.42,64.82,1.11,0.0,0.0,0.0,3634.1,133.27,248.75,1.49,133.62,312.66,27.84,474.12,4017.61,4491.7300000000005
2023-03-07,3230.31,103.02,59.38,1.11,0.0,0.0,0.0,3393.82,134.59,233.81,1.12,166.594,298.93,27.17,492.694,3763.34,4256.034000000001
2023-03-08,3052.24,100.63,51.89,1.11,0.0,0.0,0.0,3205.87,137.47,220.28,1.44,156.87,324.25,25.08,506.2,3565.06,4071.2599999999998
2023-03-09,3184.71,104.44,44.63,1.11,0.0,0.0,0.0,3334.89,136.67,249.84,1.08,137.02,315.02,21.25,473.29,3722.48,4195.77
2023-03-10,3412.44,104.13,47.6,1.11,0.0,0.0,0.0,3565.28,132.9,267.24,1.17,114.0,330.01,25.0,469.01,3966.59,4435.6
2023-03-11,3468.38,105.33,49.3,1.11,0.0,0.0,0.0,3624.12,132.78,251.26,0.55,117.62,333.02,25.33,475.97,4008.71,4484.68
2023-03-12,3400.6,108.07,48.93,1.11,0.0,0.0,0.0,3558.71,135.45,235.43,1.22,138.4,306.5,18.23,463.13,3930.81,4393.94
2023-03-13,3532.02,115.67,58.07,1.11,0.0,0.0,0.0,3706.87,137.47,268.16,0.82,123.29,302.03,21.36,446.68,4113.32,4560.0
2023-03-14,3576.64,118.64,69.61,1.11,0.0,0.0,0.0,3766.0,137.38,281.21,0.0,90.87,316.26,26.33,433.46,4184.59,4618.05
2023-03-15,3586.64,118.72,75.3,1.11,0.0,0.0,0.0,3781.77,137.6,289.45,0.15,109.33,241.95,26.78,378.06,4208.97,4587.030000000001
2023-03-16,3493.93,118.47,65.72,1.11,0.0,0.0,0.0,3679.23,136.81,251.86,1.79,94.11,248.03,26.58,368.72,4069.69,4438.41
2023-03-17,3281.36,113.31,66.69,1.11,0.0,0.0,0.0,3462.47,125.06,235.73,0.13,117.23,242.0,24.81,384.04,3823.39,4207.43
2023-03-18,3100.0,107.01,61.74,1.11,0.0,0.0,0.0,3269.86,125.11,220.45,1.82,109.19,276.74,25.17,411.1,3617.24,4028.3399999999997
2023-03-19,2801.17,98.28,48.35,1.11,0.0,0.0,0.0,2948.91,123.79,197.79,1.44,154.44,276.52,27.49,458.45,3271.93,3730.3799999999997
2023-03-20,2931.5,97.88,54.02,1.11,0.0,0.0,0.0,3084.51,123.05,234.04,2.65,119.3,320.31,25.25,464.86,3444.25,3909.11
2023-03-21,3050.92,98.69,57.84,1.11,0.0,0.0,0.0,3208.56,124.26,259.23,2.76,97.13,335.18,25.71,458.02,3594.81,4052.83
2023-03-22,3166.56,103.19,57.22,1.11,0.0,0.0,0.0,3328.08,124.43,252.5,3.38,97.85,322.41,24.42,444.68,3708.39,4153.07
2023-03-23,3244.81,106.6,57.72,1.11,0.0,0.0,0.0,3410.24,122.38,246.73,3.14,113.23,320.71,26.13,460.07,3782.49,4242.5599999999995
2023-03-24,3235.58,108.54,52.01,1.11,0.0,0.0,0.0,3397.24,124.68,248.62,1.85,193.34,313.73,24.99,532.06,3772.39,4304.45
2023-03-25,3331.92,112.0,51.08,1.11,0.0,0.0,0.0,3496.11,124.86,252.54,1.17,109.59,309.12,25.02,443.73,3874.68,4318.41
2023-03-26,3200.42,110.48,49.55,1.11,0.0,0.0,0.0,3361.56,125.05,216.17,2.13,125.14,317.86,24.97,467.97,3704.91,4172.88
2023-03-27,3327.22,116.85,58.67,1.11,0.0,0.0,0.0,3503.85,125.0,246.29,2.14,112.94,343.88,25.3,482.12,3877.28,4359.400000000001
2023-03-28,3435.63,113.18,62.87,1.11,0.0,0.0,0.0,3612.79,123.43,277.14,1.47,101.31,342.44,25.41,469.16,4014.83,4483.99
2023-03-29,3495.07,112.18,67.57,1.11,0.0,0.0,0.0,3675.93,124.31,274.47,0.0,129.89,300.24,22.72,452.85,4074.71,4527.56
2023-03-30,3464.67,111.41,66.38,1.11,0.0,0.0,0.0,3643.57,126.82,245.22,0.4,160.93,270.96,25.72,457.61,4016.01,4473.62
2023-03-31,3245.58,117.7,64.91,1.11,0.0,0.0,0.0,3429.3,129.49,221.48,0.04,151.95,322.06,28.03,502.04,3780.31,4282.35
2023-04-01,3121.71,117.65,62.8,1.11,0.0,0.0,0.0,3303.27,128.95,219.67,1.76,144.95,332.63,26.69,504.27,3653.65,4157.92
2023-04-02,3036.48,115.8,55.77,1.11,0.0,0.0,0.0,3209.16,125.36,218.62,0.56,161.96,340.1,26.14,528.2,3553.7,4081.8999999999996
2023-04-03,3205.37,118.17,63.05,1.11,0.0,0.0,0.0,3387.7,124.01,256.92,3.17,188.87,331.24,27.24,547.35,3771.8,4319.150000000001
2023-04-04,3345.01,116.65,63.91,1.11,0.0,0.0,0.0,3526.68,123.16,272.85,2.85,131.88,325.92,25.29,483.09,3925.54,4408.63
2023-04-05,3387.86,112.54,67.13,1.11,0.0,0.0,0.0,3568.64,122.6,284.47,4.09,177.58,331.01,26.69,535.28,3979.8,4515.08
2023-04-06,3432.63,107.68,66.84,1.11,0.0,0.0,0.0,3608.26,123.58,275.34,3.61,183.58,323.09,27.1,533.77,4010.79,4544.5599999999995
2023-04-07,3486.89,104.15,67.73,1.11,0.0,0.0,0.0,3659.88,123.33,254.61,2.03,183.27,312.6,26.6,522.47,4039.85,4562.32
2023-04-08,3441.86,107.16,68.39,1.11,0.0,0.0,0.0,3618.52,116.39,246.83,1.61,142.9,320.19,28.42,491.51,3983.35,4474.86
2023-04-09,3381.37,104.85,61.9,1.11,0.0,0.0,0.0,3549.23,122.83,239.76,2.38,120.91,331.86,25.31,478.08,3914.2,4392.28
2023-04-10,3552.97,104.45,68.98,1.11,0.0,0.0,0.0,3727.51,122.53,258.98,2.55,125.21,328.89,26.78,480.88,4111.57,4592.45
2023-04-11,3695.99,103.56,74.6,1.11,0.0,0.0,0.0,3875.26,123.32,285.16,3.25,114.89,302.24,25.24,442.37,4286.99,4729.36
2023-04-12,3717.87,100.96,77.66,1.11,0.0,0.0,0.0,3897.6,123.09,285.05,2.65,121.81,342.42,15.86,480.09,4308.39,4788.4800000000005
2023-04-13,3776.18,98.65,83.01,1.11,0.0,0.0,0.0,3958.95,121.81,302.99,1.16,120.41,326.87,26.86,474.14,4384.91,4859.05
2023-04-14,3762.65,95.41,76.53,1.11,0.0,0.0,0.0,3935.7,122.15,287.98,3.52,148.67,321.98,25.27,495.92,4349.35,4845.27
2023-04-15,3717.9,93.01,77.65,1.11,0.0,0.0,0.0,3889.67,121.9,306.01,4.94,152.67,314.09,30.76,497.52,4322.52,4820.040000000001
2023-04-16,3651.14,92.63,77.33,1.11,0.0,0.0,0.0,3822.21,120.74,296.66,4.27,127.49,340.04,25.61,493.14,4243.88,4737.02
2023-04-17,3780.64,93.12,124.63,1.11,0.0,0.0,0.0,3999.5,122.04,329.78,5.19,142.66,340.96,23.41,507.03,4456.51,4963.54
2023-04-18,3879.21,99.16,160.51,1.11,0.0,0.0,0.0,4139.99,121.14,339.42,3.77,137.25,332.95,24.51,494.71,4604.32,5099.03
2023-04-19,3812.02,104.19,154.84,1.11,0.0,0.0,0.0,4072.16,122.61,341.25,5.87,164.91,316.88,25.54,507.33,4541.89,5049.22
2023-04-20,3776.8,99.07,107.38,1.11,0.0,0.0,0.0,3984.36,105.1,372.02,7.27,198.72,322.34,25.99,547.05,4468.75,5015.8
2023-04-21,3658.88,99.19,79.25,1.11,0.0,0.0,0.0,3838.43,97.91,351.43,7.26,174.7,336.81,24.68,536.19,4295.03,4831.219999999999
2023-04-22,3557.38,95.53,74.92,1.11,0.0,0.0,0.0,3728.94,98.38,301.56,6.46,165.11,322.11,23.03,510.25,4135.34,4645.59
2023-04-23,3264.24,75.75,68.12,1.11,0.0,0.0,0.0,3409.22,98.58,273.4,7.02,158.68,339.5,23.42,521.6,3788.22,4309.82
2023-04-24,3467.3,93.9,75.56,1.11,0.0,0.0,0.0,3637.87,98.2,292.94,6.34,108.03,336.63,25.72,470.38,4035.35,4505.73
2023-04-25,3576.97,104.75,74.8,1.11,0.0,0.0,0.0,3757.63,97.83,282.99,5.48,126.44,318.7,24.58,469.72,4143.93,4613.650000000001
2023-04-26,3596.36,106.13,76.86,1.11,0.0,0.0,0.0,3780.46,97.92,293.21,4.8,156.83,296.47,23.69,476.99,4176.39,4653.38
2023-04-27,3623.94,104.17,75.47,1.11,0.0,0.0,0.0,3804.69,99.69,305.44,4.02,115.77,277.33,23.71,416.81,4213.84,4630.650000000001
2023-04-28,3583.8,109.93,72.41,1.11,0.0,0.0,0.0,3767.25,112.84,307.71,5.27,106.11,269.2,24.19,399.5,4193.07,4592.57
2023-04-29,3466.17,105.38,72.44,1.11,0.0,0.0,0.0,3645.1,120.02,294.46,4.93,88.1,271.69,22.37,382.16,4064.51,4446.67
2023-04-30,3135.22,89.59,61.92,1.11,0.0,0.0,0.0,3287.84,115.29,282.72,6.86,97.51,265.44,21.73,384.68,3692.71,4077.39
2023-05-01,2857.93,83.33,66.45,1.11,0.0,0.0,0.0,3008.82,114.3,297.99,10.07,85.58,286.65,24.72,396.95,3431.18,3828.1299999999997
2023-05-02,2915.21,93.23,71.32,1.11,0.0,0.0,0.0,3080.87,118.37,331.85,13.44,99.4,286.34,24.81,410.55,3544.53,3955.0800000000004
2023-05-03,3016.03,92.07,65.94,1.11,0.0,0.0,0.0,3175.15,115.47,342.57,4.35,105.21,300.28,25.63,431.12,3637.54,4068.66
2023-05-04,3066.13,88.07,63.11,1.11,0.0,0.0,0.0,3218.42,112.88,356.06,3.43,95.9,309.63,25.22,430.75,3690.79,4121.54
2023-05-05,3206.87,88.54,74.6,1.11,0.0,0.0,0.0,3371.12,109.14,366.76,4.69,107.76,296.23,23.88,427.87,3851.71,4279.58
2023-05-06,3276.83,85.29,76.99,1.11,0.0,0.0,0.0,3440.22,121.81,345.94,3.31,120.41,310.06,24.13,454.6,3911.28,4365.88
2023-05-07,3188.91,86.24,60.85,1.11,0.0,0.0,0.0,3337.11,108.59,330.34,7.3,146.99,295.51,24.65,467.15,3783.34,4250.49
2023-05-08,3392.78,85.75,77.33,1.11,0.0,0.0,0.0,3556.97,103.69,344.45,5.85,142.17,324.3,21.18,487.65,4010.96,4498.61
2023-05-09,3538.05,84.03,110.21,1.11,0.0,0.0,0.0,3733.4,102.7,348.1,6.33,114.1,334.83,23.41,472.34,4190.53,4662.87
2023-05-10,3612.67,84.5,101.81,1.11,0.0,0.0,0.0,3800.09,109.96,320.68,8.35,103.55,350.12,23.16,476.83,4239.08,4715.91
2023-05-11,3642.81,88.63,99.1,1.11,0.0,0.0,0.0,3831.65,112.99,323.79,4.31,157.98,339.15,22.96,520.09,4272.74,4792.83
2023-05-12,3624.89,88.72,98.75,1.11,0.0,0.0,0.0,3813.47,112.98,323.16,3.08,249.08,336.08,23.59,608.75,4252.69,4861.44
2023-05-13,3586.89,89.42,78.73,1.11,0.0,0.0,0.0,3756.15,113.02,331.6,2.99,354.42,325.36,22.32,702.1,4203.76,4905.860000000001
2023-05-14,3368.23,87.66,78.35,1.11,0.0,0.0,0.0,3535.35,115.26,322.38,3.18,379.37,331.65,23.34,734.36,3976.17,4710.53
2023-05-15,3454.63,86.21,87.57,1.11,0.0,0.0,0.0,3629.52,115.7,349.86,4.88,418.61,328.42,23.72,770.75,4099.96,4870.71
2023-05-16,3614.29,90.09,94.8,1.11,0.0,0.0,0.0,3800.29,114.31,363.91,4.97,326.9,336.04,23.81,686.75,4283.48,4970.23
2023-05-17,3743.11,89.69,119.71,1.11,0.0,0.0,0.0,3953.62,111.25,384.61,4.75,263.47,342.94,22.76,629.17,4454.23,5083.4
2023-05-18,3580.41,90.96,121.99,1.11,0.0,0.0,0.0,3794.47,106.54,398.14,4.93,208.21,335.96,25.73,569.9,4304.08,4873.98
2023-05-19,3788.95,90.82,130.88,1.11,0.0,0.0,0.0,4011.76,107.26,391.45,5.22,188.81,330.63,23.62,543.06,4515.69,5058.75
2023-05-20,3744.79,85.43,132.0,1.11,0.0,0.0,0.0,3963.33,107.13,402.72,7.05,248.53,324.34,24.1,596.97,4480.23,5077.2
2023-05-21,3637.33,81.87,78.59,1.11,0.0,0.0,0.0,3798.9,110.43,393.83,7.47,267.1,324.13,24.86,616.09,4310.63,4926.72
2023-05-22,3704.36,81.24,134.24,1.11,0.0,0.0,0.0,3920.95,111.75,398.7,4.42,237.96,335.39,23.33,596.68,4435.82,5032.5
2023-05-23,3738.34,74.59,141.7,1.11,0.0,0.0,0.0,3955.74,111.39,424.51,6.85,250.41,327.51,26.49,604.41,4498.49,5102.9
2023-05-24,3438.18,72.88,122.31,1.11,0.0,0.0,0.0,3634.48,111.56,424.71,4.02,350.57,324.73,24.94,700.24,4174.77,4875.01
2023-05-25,3250.64,75.15,84.39,1.11,0.0,0.0,0.0,3411.29,111.84,402.26,9.24,442.91,323.46,26.7,793.07,3934.63,4727.7
2023-05-26,3048.19,74.14,68.37,1.11,0.0,0.0,0.0,3191.81,112.07,429.16,15.88,454.12,327.85,23.5,805.47,3748.92,4554.39
2023-05-27,3129.97,78.21,62.85,1.11,0.0,0.0,0.0,3272.14,112.34,432.18,13.74,371.3,317.76,24.77,713.83,3830.4,4544.2300000000005
2023-05-28,3263.98,78.51,60.33,1.11,0.0,0.0,0.0,3403.93,112.07,405.47,9.55,283.03,273.66,22.29,578.98,3931.02,4510.0
2023-05-29,3480.6,79.35,68.33,1.11,0.0,0.0,0.0,3629.39,112.5,418.3,8.32,134.78,303.13,21.22,459.13,4168.51,4627.64
2023-05-30,3566.7,78.48,87.26,1.11,0.0,0.0,0.0,3733.55,110.59,392.31,7.44,136.91,260.33,24.13,421.37,4243.89,4665.26
2023-05-31,3487.59,78.17,113.64,1.11,0.0,0.0,0.0,3680.51,109.81,403.56,8.85,171.97,332.57,23.36,527.9,4202.73,4730.629999999999
2023-06-01,3416.45,71.89,75.12,1.11,0.0,0.0,0.0,3564.57,109.42,402.44,12.0,313.25,293.96,21.81,629.02,4088.43,4717.45
2023-06-02,3486.58,79.1,65.01,1.11,0.0,0.0,0.0,3631.8,111.45,418.83,11.9,317.74,317.06,28.87,663.67,4173.98,4837.65
2023-06-03,3636.7,83.0,71.92,1.11,0.0,0.0,0.0,3792.73,111.52,413.69,10.44,280.76,322.91,19.14,622.81,4328.38,4951.1900000000005
2023-06-04,3365.28,81.42,60.06,1.11,0.0,0.0,0.0,3507.87,111.31,363.14,7.41,318.43,285.7,21.06,625.19,3989.73,4614.92
2023-06-05,3576.84,86.79,90.45,1.11,0.0,0.0,0.0,3755.19,106.6,370.23,6.79,323.72,328.76,22.65,675.13,4238.81,4913.9400000000005
2023-06-06,3595.31,89.84,143.09,1.11,0.0,0.0,0.0,3829.35,106.61,411.08,8.84,348.95,313.0,21.63,683.58,4355.88,5039.46
2023-06-07,3661.85,90.8,145.85,1.11,0.0,0.0,0.0,3899.61,106.41,378.61,6.89,339.82,319.65,20.21,679.68,4391.52,5071.200000000001
2023-06-08,3727.81,92.08,139.37,1.11,0.0,0.0,0.0,3960.37,105.68,365.49,6.42,380.59,328.57,18.39,727.55,4437.96,5165.51
2023-06-09,3672.14,99.71,154.34,1.11,0.0,0.0,0.0,3927.3,105.39,383.29,6.71,410.24,331.55,20.98,762.77,4422.69,5185.459999999999
